,timeStamp,price,difficulty,utxo,wallet,total_transaction,block_size,total_btc,hash_rate,MVRV,median_confirmation_time,mempool_size,market_cap,volume
0,2018-11-03 ,6390.42,7184404942702.0,50032516.0,29850030.0,353565083.0,189931.038493,17357062.5,54123853.76932578,15.394530385785501,6.0,1643824.5,1064359760022.3059,191863094.39099997
1,2018-11-04 ,6361.3,7184404942702.0,50024702.0,29880952.0,353814370.0,190073.330074,17359050.0,53309080.35703243,31.6407176144693,10.1291666666667,986985.5,1061486261419.433,174563105.04599997
2,2018-11-05 ,6454.0,7184404942702.0,49939312.5,29907549.5,354045146.0,190202.285325,17361043.75,53157630.69879037,23.727461056162,8.7,5717961.0,1094782621273.75,185104915.1
3,2018-11-06 ,6437.76,7184404942702.0,49973108.0,29934993.0,354337315.0,190351.339971,17363037.5,51832813.49707148,19.0389542832244,10.6833333333333,3651813.5,1086049385749.4318,161192819.424
4,2018-11-07 ,6477.84,7184404942702.0,49972432.0,30011908.0,354623686.0,190488.60366700002,17364375.0,50150956.82200106,18.9531738084472,11.354166666666698,6144538.0,1083589259994.034,225775396.44
5,2018-11-08 ,6536.83,7184404942702.0,50003443.0,30077554.0,354917733.0,190637.415963,17365700.0,48468824.49837889,19.889313200532104,12.25,9688755.0,1044181326626.5895,264201215.2639
6,2018-11-09 ,6444.97,7184404942702.0,50013016.0,30133865.0,355193936.0,190778.842783,17367025.0,47652507.45419568,20.8923460510404,10.7,4638732.5,1048230502205.3125,268942797.62700003
7,2018-11-10 ,6377.4,7184404942702.0,50073855.0,30202510.5,355478241.0,190923.046444,17369025.0,46121912.99635214,27.3602745610851,8.73333333333333,5389316.0,930875608078.1127,217084527.68400002
8,2018-11-11 ,6388.46,7184404942702.0,50063143.0,30252409.0,355730743.0,191048.21468499998,17371025.0,47244348.93210406,30.420573301526197,5.8875,516469.0,936600268569.1964,115043643.2184
9,2018-11-12 ,6408.53,7184404942702.0,50080606.0,30307602.5,355977732.0,191175.81990899998,17372350.0,47091289.4863197,29.006045318593603,9.875,514978.0,918638702063.3562,149652633.413
10,2018-11-13 ,6384.75,7184404942702.0,50095424.0,30361989.0,356277368.0,191324.778845,17373687.5,46683130.96422809,19.573884481445297,12.108333333333302,4270173.0,893605533202.0377,192257208.915
11,2018-11-14 ,6358.25,7184404942702.0,50134387.0,30402217.0,356555806.0,191458.122941,17375681.25,46938230.04053534,18.618327223214198,10.3666666666667,4039201.0,831244538470.9822,238882631.625
12,2018-11-15 ,5756.77,7184404942702.0,50148014.0,30464647.0,356848447.0,191606.131825,17377675.0,47244348.93210406,10.1374611134939,12.716666666666699,10683750.0,822985447213.0209,1068777739.766
13,2018-11-16 ,5658.73,7175974755379.84,50192377.0,30530642.0,357141766.0,191758.045572,17379000.0,47185785.91291597,10.6462778682496,12.254166666666698,10569016.0,737651588986.8303,824845117.9738
14,2018-11-17 ,5592.58,6653303141406.0,50250818.5,30573320.0,357423738.0,191903.684286,17380325.0,47353181.04189558,20.384141359938152,6.30833333333333,831986.5,745335130002.2322,377515424.4078
15,2018-11-18 ,5572.44,6653303141406.0,50283241.0,30622107.0,357685575.0,192035.966553,17381675.0,45715818.24939444,29.516546574611603,10.1666666666667,1952615.0,732130001774.1072,187745032.4724
16,2018-11-19 ,5616.29,6653303141406.0,50292346.0,30657352.0,357925889.0,192153.430044,17383662.5,44526318.98835641,21.036419897376103,8.7625,4501015.0,701464176047.3959,215735177.996
17,2018-11-20 ,4848.78,6653303141406.0,50260923.0,30706910.0,358195175.0,192292.51236,17385662.5,44640705.31233623,10.128054838241098,12.0875,21773490.0,657439202732.2307,1050101739.234
18,2018-11-21 ,4491.98,6653303141406.0,50275041.0,30781813.0,358483054.0,192451.26253,17386987.5,42714092.648344606,7.838492165858701,15.416666666666698,20076641.0,692446160837.5,1455657697.6194
19,2018-11-22 ,4616.44,6653303141406.0,50299541.0,30826798.5,358737892.0,192578.650789,17388312.5,41998858.13251289,15.274626079319198,11.566666666666698,2749802.5,713115443603.721,714495051.5428
20,2018-11-23 ,4312.31,6653303141406.0,50274894.5,30875886.0,359003417.0,192727.233576,17389637.5,41483931.27576368,16.3021422449814,12.1333333333333,2184417.5,731445481708.0358,377515098.5929
21,2018-11-24 ,4352.98,6653303141406.0,50296541.0,30922033.5,359279373.0,192868.73499300002,17391643.75,41389434.84916741,17.57169280641215,8.2,1311203.0,724985596398.6608,489895164.5904
22,2018-11-25 ,3862.01,6653303141406.0,50261496.0,30961677.0,359528490.0,193008.824025,17393650.0,41578427.70235995,16.0309978754669,8.91666666666667,415256.0,693279214174.5536,606098172.2453
23,2018-11-26 ,4010.72,6653303141406.0,50276706.0,30977870.0,359769385.0,193137.282487,17394975.0,40869704.50288791,14.826527501760099,14.3666666666667,6544585.75,660439232026.3392,929763666.5408
24,2018-11-27 ,3793.35,6653303141406.0,50273424.0,31025872.5,360024968.0,193268.837669,17396300.0,40822456.28958978,13.115111989417699,10.2166666666667,7377868.0,663613763430.0173,784661844.5325
25,2018-11-28 ,3828.45,6653303141406.0,50256834.0,31069280.0,360292773.0,193409.089959,17397625.0,41436683.06246555,13.8574991590013,11.9,2458777.0,677357086041.6666,629563908.9975
26,2018-11-29 ,4256.55,6653303141406.0,50287454.0,31108129.5,360548754.0,193540.42918,17398950.0,40633463.43639724,13.3052671807378,13.766666666666698,11766980.25,685325396047.2656,785160275.9805
27,2018-11-30 ,4278.77,6653303141406.0,50322713.0,31137332.0,360795403.0,193666.749476,17400275.0,39499506.31724197,13.4592123803686,15.316666666666698,7472210.5,697316190465.3125,564041239.0394
28,2018-12-01 ,4013.52,6653303141406.0,50364354.0,31148489.0,361044261.0,193788.796594,17401625.0,38601790.26457738,10.98078420822631,9.84166666666667,943105.5,719034062370.4749,587915219.4888
29,2018-12-02 ,4188.09,6653303141406.0,50333380.0,31175073.5,361286427.0,193921.29666,17402950.0,37987563.49170161,17.8361607133349,8.9,386937.5,694987720121.875,338385023.9682
30,2018-12-03 ,4140.6,6194015746026.25,50317605.0,31206534.0,361509076.0,194035.834435,17404275.0,37757484.09876071,15.202961321598899,10.1375,1342316.5,683861858910.6648,314509624.5
31,2018-12-04 ,3894.21,5646403851535.0,50321639.0,31233174.0,361750802.0,194161.561899,17406275.0,37101457.81240007,10.2527401917745,9.25833333333333,4331840.5,673001090123.4375,439270976.9205
32,2018-12-05 ,3956.94,5646403851535.0,50321399.0,31265684.0,362020227.0,194310.98032899998,17408275.0,36738876.289889395,8.05726382895636,8.39166666666667,5899622.5,674789980044.1406,387631022.5008
33,2018-12-06 ,3744.98,5646403851535.0,50303414.0,31287147.0,362277746.0,194445.939352,17409600.0,37191010.29589564,8.702622786291519,9.48333333333333,1163767.5,614607720358.1263,412960592.3912
34,2018-12-07 ,3484.94,5646403851535.0,50300082.5,31313525.5,362555831.0,194593.09147400002,17410925.0,36990084.38140167,11.16566712507735,13.125,4949150.25,639368830686.6072,549968243.7802
35,2018-12-08 ,3425.69,5646403851535.0,50296740.0,31336330.0,362811308.0,194732.61037100002,17412262.5,36223720.32571752,16.8786538660111,9.23333333333333,2093510.0,694093698544.5577,803255174.5758
36,2018-12-09 ,3453.66,5646403851535.0,50288662.0,31369151.0,363042970.0,194855.942714,17414250.0,35969936.15414294,24.4539962600595,8.425,558780.75,692169673474.4791,501085554.5682
37,2018-12-10 ,3588.44,5646403851535.0,50282679.0,31390459.0,363280525.0,194977.36938,17416250.0,35927585.01089079,17.7376298552825,9.88333333333333,10339557.5,669612325630.8594,324458240.1972
38,2018-12-11 ,3472.98,5646403851535.0,50247284.0,31408371.0,363537909.0,195118.685935,17417575.0,35406314.246223845,16.0158159399825,8.91666666666667,2012307.5,682032186501.1719,365665861.8942
39,2018-12-12 ,3407.28,5646403851535.0,50207630.0,31433112.0,363790733.0,195253.23104,17418900.0,35005336.73494159,14.1241211854738,11.65,1768504.75,743195909061.9788,306997665.7128
40,2018-12-13 ,3487.73,5646403851535.0,50155645.5,31457856.0,364051004.0,195389.42398800002,17420225.0,34844945.73042867,15.165856199255451,9.21666666666667,7708084.0,753670155859.9679,300332650.4533
41,2018-12-14 ,3308.11,5646403851535.0,50125422.0,31488136.5,364319466.0,195531.350563,17422250.0,36128073.76653191,13.787474044618799,7.225,2251227.5,741362863012.1793,356414348.9127
42,2018-12-15 ,3242.42,5646403851535.0,50057638.0,31516853.0,364596118.0,195686.06789,17424250.0,37010224.29135288,16.0035293001432,6.4666666666666694,826745.75,721859025693.6781,406362868.6126
43,2018-12-16 ,3231.91,5646403851535.0,50024443.0,31541861.5,364858306.0,195826.30369600002,17425575.0,36488953.52668594,22.0704986420576,9.41666666666667,373666.0,692795339039.8438,215891781.9146
44,2018-12-17 ,3246.64,5646403851535.0,49967884.5,31564463.0,365084181.0,195943.603395,17427562.5,37932472.56730209,18.27666985536355,6.87083333333333,2064825.0,666701456360.4166,240419048.95599997
45,2018-12-18 ,3556.54,5621092245587.73,49915005.0,31585141.0,365382589.0,196101.448891,17429550.0,38029757.87999836,13.058491808446501,10.0333333333333,8719771.0,655911509619.2709,501899316.0194
46,2018-12-19 ,3714.09,5106422924660.0,49891292.5,31618949.5,365651197.0,196240.29833800002,17430875.0,38621228.80228803,11.971982853816598,8.48333333333333,773012.5,625023797971.3541,534591295.3809
47,2018-12-20 ,3734.55,5106422924660.0,49853386.0,31642417.0,365952427.0,196401.814182,17432862.5,38263941.14131167,12.690562058536502,8.51666666666667,2739323.5,595980973429.375,634009810.6215
48,2018-12-21 ,4135.19,5106422924660.0,49885478.0,31657393.0,366239398.0,196555.521155,17434850.0,37486502.68514604,12.8100685405532,7.75,8420678.5,628292862825.5209,938950259.6941
49,2018-12-22 ,3899.83,5106422924660.0,49850151.5,31686106.0,366519817.0,196702.33563,17436843.75,37857979.277734585,17.8538043190129,4.73333333333333,1776974.5,629429479789.0625,517173186.5707
50,2018-12-23 ,4031.85,5106422924660.0,49787234.0,31703410.0,366772667.0,196843.53123,17438837.5,39629042.50302965,21.700232540629397,5.29166666666667,1978297.25,627294496720.0892,308837573.1195
51,2018-12-24 ,3995.17,5106422924660.0,49772003.5,31736145.5,367021402.0,196973.701746,17440850.0,38725392.66323073,19.465085881582,6.2166666666666694,2782506.5,591507721651.875,363146370.6295
52,2018-12-25 ,4075.15,5106422924660.0,49739363.0,31760167.0,367295580.0,197115.65490599998,17442862.5,39381720.460651256,14.1238555340659,5.75,1017818.0,620154982132.0312,527571934.611
53,2018-12-26 ,3821.52,5106422924660.0,49729162.5,31776230.5,367559150.0,197246.155964,17444850.0,39671825.21542586,16.45478845570795,5.625,729520.5,645377313121.875,434097462.7776
54,2018-12-27 ,3848.21,5106422924660.0,49686936.5,31817708.0,367840744.0,197385.891643,17446837.5,41086085.894952014,14.694780418671998,4.6125,1627329.0,665146666863.9307,332210350.9134
55,2018-12-28 ,3638.9,5106422924660.0,49690033.0,31835669.5,368140066.0,197539.392719,17448831.25,42065189.44231628,13.65483959939265,5.41666666666667,1008403.75,655606412821.875,337691484.727
56,2018-12-29 ,3923.19,5106422924660.0,49698212.0,31852950.0,368450145.0,197695.445725,17450825.0,40723454.95148378,14.1109854104986,7.75416666666667,2710018.5,631670206097.3959,411735063.4695
57,2018-12-30 ,3770.36,5106422924660.0,49695823.0,31879953.0,368715313.0,197829.933273,17452831.25,40723454.95148378,19.18026997268465,3.8958333333333304,1230032.0,622715851921.875,273159528.0084
58,2018-12-31 ,3865.26,5248509606855.48,49697232.0,31896310.0,368980920.0,197963.73506900002,17454837.5,40988642.93864155,23.335704082727,5.36666666666667,422014.75,643472744581.25,269191858.2192
59,2019-01-01 ,3737.91,5618595848853.0,49656804.0,31920413.0,369240247.0,198101.21907999998,17456831.25,41167951.69083558,24.76560614042325,4.31666666666667,2086606.0,657605847207.1428,269488845.2883
60,2019-01-02 ,3855.88,5618595848853.0,49639524.0,31942182.0,369476938.0,198221.159602,17458825.0,41499587.17874794,23.7090417126982,7.66666666666667,749129.5,640124285786.3281,241928399.1936
61,2019-01-03 ,3931.31,5618595848853.0,49601783.5,31969197.0,369749053.0,198364.321505,17460187.5,41374351.15681365,17.2180194410762,6.11666666666667,1004239.0,640772088258.2031,316777254.4324
62,2019-01-04 ,3822.87,5618595848853.0,49595737.0,32050012.0,370039173.0,198514.023883,17462187.5,41263555.15423308,17.4688002439595,6.83333333333333,5350020.0,646321929050.7812,176624966.0853
63,2019-01-05 ,3856.62,5618595848853.0,49596511.5,32114895.5,370320307.0,198656.957,17464175.0,42762992.71688323,19.9521794364866,4.36666666666667,465003.25,616002622656.2478,293647134.8172
64,2019-01-06 ,3831.94,5618595848853.0,49625509.0,32136516.0,370586827.0,198789.54095999998,17466206.25,42006626.677082494,25.1851115444326,7.25,4121565.5,619957247078.125,153177701.3242
65,2019-01-07 ,4071.77,5618595848853.0,49633266.0,32160747.0,370844663.0,198906.032513,17468212.5,41855386.91444778,21.5070833818533,8.46666666666667,2009817.5,632139923848.4375,262637389.9754
66,2019-01-08 ,4032.25,5618595848853.0,49635522.0,32188996.0,371129843.0,199044.911497,17470256.25,42653392.38469464,18.0426681313443,6.5,598224.75,632384255818.9979,314915700.8125
67,2019-01-09 ,4020.97,5618595848853.0,49666573.0,32205068.0,371447240.0,199191.540797,17472262.5,43172095.9403551,18.646094338638502,6.0625,9682903.5,633154918448.6995,298841666.9663
68,2019-01-10 ,4016.92,5618595848853.0,49694404.5,32227707.5,371764711.0,199335.417225,17474268.75,43211996.21386744,16.21875321945525,7.85833333333333,1518423.0,616710359940.2344,371858817.1904
69,2019-01-11 ,3646.25,5618595848853.0,49773817.0,32262119.0,372092774.0,199487.728519,17476262.5,43172095.9403551,13.4108858501712,7.175,1705874.0,609256402716.0212,465176834.075
70,2019-01-12 ,3656.9,5618595848853.0,49812539.0,32284913.0,372400845.0,199632.832627,17477587.5,42174589.10254652,16.4261085752023,6.8,748275.5,602237843435.1562,307270949.362
71,2019-01-13 ,3637.31,5618595848853.0,49867902.0,32311110.0,372685575.0,199757.458177,17478925.0,42014988.00849716,22.4984009864531,7.23333333333333,583701.5,594724642883.8988,193636744.4875
72,2019-01-14 ,3531.96,5862614531725.31,49906056.0,32337911.0,372960469.0,199874.123237,17480925.0,42592390.90281262,20.456265493260698,6.56666666666667,1908040.5,590980214281.503,170721560.2716
73,2019-01-15 ,3682.48,5883988430955.0,49946347.0,32361063.0,373288686.0,200016.721256,17482912.5,41364858.10563411,15.670359750768002,9.48333333333333,1864511.5,595861709814.7064,274892455.2504
74,2019-01-16 ,3600.16,5883988430955.0,49987606.5,32418226.0,373591457.0,200157.509817,17484250.0,40378611.62621737,15.544805758115999,8.55,3285753.0,584770725710.0267,273280909.2784
75,2019-01-17 ,3621.43,5883988430955.0,50038482.0,32455049.0,373895903.0,200305.249148,17486243.75,39460857.633699015,19.8134388696272,8.7,3995399.0,561011771572.6562,237255849.8063
76,2019-01-18 ,3658.41,5883988430955.0,50085591.0,32476244.0,374192562.0,200444.65521099998,17488237.5,39321940.28148003,19.3004766742412,8.78333333333333,877278.0,580898831485.5469,242822024.8965
77,2019-01-19 ,3625.73,5883988430955.0,50121546.0,32498506.5,374498314.0,200587.779363,17489587.5,39373100.91338421,23.097932878035802,7.58333333333333,1070824.0,603067901707.356,193239371.5764
78,2019-01-20 ,3703.98,5883988430955.0,50140329.5,32527239.0,374779658.0,200714.668227,17491575.0,40467000.62360207,27.5943785563759,5.26666666666667,1623188.5,607373862726.1719,205575557.0148
79,2019-01-21 ,3548.98,5883988430955.0,50184635.0,32558596.0,375074133.0,200841.557421,17493575.0,40531401.69405471,13.782538737049402,7.6,831744.25,635067997585.4166,214411839.6388
80,2019-01-22 ,3540.02,5883988430955.0,50216288.0,32574129.5,375390878.0,200983.41026,17494912.5,40447831.793654576,10.8905533611749,8.75833333333333,9269051.0,644904584880.9028,200754427.9994
81,2019-01-23 ,3587.35,5883988430955.0,50285949.0,32594221.0,375685513.0,201120.545819,17496906.25,40991036.14625531,15.773089270476852,7.01666666666667,543366.0,715228607579.4434,209940367.5135
82,2019-01-24 ,3566.4,5883988430955.0,50248082.0,32627041.0,375980457.0,201270.41284900001,17498900.0,42453509.40325727,11.760385511884598,7.47916666666667,2175679.5,705793427399.375,204197869.728
83,2019-01-25 ,3586.25,5883988430955.0,50292550.0,32657809.0,376287875.0,201417.662554,17500237.5,42453509.40325727,10.09857786952005,9.30416666666667,4337982.0,747132749693.5859,151516265.225
84,2019-01-26 ,3577.79,5883988430955.0,50369266.0,32671876.0,376588234.0,201558.382568,17502243.75,43163853.55665823,14.513003139999,7.2,717500.0,748530296300.5898,184223340.8878
85,2019-01-27 ,3576.3,5883988430955.0,50376314.0,32696204.5,376876738.0,201705.492615,17504237.5,42328154.55265711,23.3855695027037,7.98333333333333,1052822.5,740494365426.7361,157218439.56
86,2019-01-28 ,3554.5,5836655168808.54,50416945.5,32728557.0,377152636.0,201825.73796099998,17505600.0,42070490.13916485,14.62819597710235,8.25,7643841.5,781129918820.9375,162815294.3
87,2019-01-29 ,3448.58,5814661935892.0,50442277.0,32759477.0,377461664.0,201974.535897,17507600.0,42667170.64818566,10.3372288123802,7.9041666666666694,1148881.25,778314427800.0,219370864.0452
88,2019-01-30 ,3421.6,5814661935892.0,50478989.0,32808338.0,377787483.0,202121.48551600002,17509587.5,42182365.65023651,11.064312665239001,8.825,4674819.0,742708122000.0,125314902.44
89,2019-01-31 ,3470.0,5814661935892.0,50515969.0,32847524.0,378109678.0,202268.515427,17511575.0,41813561.42624767,8.679297462409865,6.43333333333333,1462571.5,722733546300.9375,160951786.0
90,2019-02-01 ,3444.81,5814661935892.0,50556420.0,32872051.0,378464436.0,202425.687377,17513562.5,42571473.8981909,6.9386025801096105,7.67083333333333,1375638.25,727263521694.9219,112849977.6102
91,2019-02-02 ,3475.33,5814661935892.0,50569719.5,32897305.0,378801514.0,202587.20945599998,17514900.0,42249870.14245677,8.23680739271804,7.575,7029964.0,739396613285.4166,119780828.0399
92,2019-02-03 ,3506.22,5814661935892.0,50623842.0,32936612.0,379125892.0,202728.86132,17516893.75,42223714.95706195,28.7842411813629,9.49166666666667,1138422.0,776363736954.9417,73800005.4882
93,2019-02-04 ,3456.02,5814661935892.0,50628843.0,32976665.0,379426446.0,202858.03338699997,17518900.0,42283653.5059508,11.8998929697192,6.41666666666667,1693750.0,815760169426.7361,80969399.1302
94,2019-02-05 ,3452.35,5814661935892.0,50676936.0,32992109.5,379761650.0,203006.74120699998,17520225.0,42324946.13632771,7.550758795614439,7.125,958411.5,832560823705.2668,63553033.7805
95,2019-02-06 ,3467.34,5814661935892.0,50714688.0,33018379.0,380114335.0,203161.19016600001,17522225.0,43481139.78688105,4.04894794131989,6.0958333333333306,1318355.5,844400349345.1389,75066281.3502
96,2019-02-07 ,3405.7,5814661935892.0,50668128.5,33046600.0,380464310.0,203333.455216,17524875.0,44265699.76404225,5.9333650934902,5.73333333333333,2069342.0,856538382960.3711,143900701.53
97,2019-02-08 ,3394.76,5814661935892.0,50675354.0,33078395.5,380816577.0,203497.28559100002,17526875.0,44472162.91592678,6.68843596456903,6.7166666666666694,2339410.5,864890833281.25,58905094.7252
98,2019-02-09 ,3661.08,5814661935892.0,50705563.5,33113419.0,381152017.0,203657.58909300002,17528862.5,44719918.6981882,7.273740497731325,7.3416666666666694,1575407.0,843780943011.4584,301771987.6032
99,2019-02-10 ,3664.38,5894008795042.54,50742857.0,33132907.5,381463245.0,203797.985991,17530862.5,44881391.03419476,25.926499295181998,8.20833333333333,3182719.0,864199266129.0068,106699453.4838
100,2019-02-11 ,3686.29,6061518831027.0,50752764.5,33168131.0,381763202.0,203923.92258900002,17532187.5,45052997.46036647,15.1434633026106,7.61666666666667,447823.5,885381152427.5593,153422578.8162
101,2019-02-12 ,3629.47,6061518831027.0,50602874.0,33181316.0,382076756.0,204082.809151,17533525.0,44492827.386146426,6.695714776083735,10.3916666666667,17425400.0,871696589838.8021,145036524.776
102,2019-02-13 ,3632.42,6061518831027.0,50623494.0,33203432.0,382350594.0,204249.247053,17535537.5,44306824.50785981,4.7916486972305705,9.88333333333333,11407754.0,883209318969.9174,163866857.0902
103,2019-02-14 ,3614.5,6061518831027.0,50611061.0,33243904.0,382703790.0,204425.772454,17537525.0,43191347.20788055,5.13849574291537,8.06666666666667,508089.0,863739733737.6877,238668724.195
104,2019-02-15 ,3600.31,6061518831027.0,50663947.5,33259991.0,383058777.0,204582.52661300002,17538875.0,41927449.37113639,7.28101537876609,11.75,10559990.75,845248574408.0093,162192885.407
105,2019-02-16 ,3608.2,6061518831027.0,50699298.0,33283619.0,383353927.0,204722.160835,17540862.5,42190406.28864556,20.4804583082512,7.325,921287.0,847785591964.3912,120798170.078
106,2019-02-17 ,3619.55,6061518831027.0,50737213.0,33312160.0,383686764.0,204873.506323,17542862.5,43174813.52311371,24.4772953065956,6.875,495135.75,896610233719.6875,93191938.5265
107,2019-02-18 ,3670.74,6061518831027.0,50766996.0,33348715.0,384014329.0,205013.617484,17544862.5,43605270.28805004,20.5872517300794,6.85,5667407.5,921295946472.3099,224982994.9734
108,2019-02-19 ,3910.8,6061518831027.0,50777343.5,33372940.0,384358965.0,205181.21435999998,17546862.5,44810549.22987175,10.240180430795801,8.98333333333333,1326142.5,919240656747.8651,429150386.544
109,2019-02-20 ,3926.53,6061518831027.0,50819503.0,33405173.0,384706036.0,205346.561292,17548187.5,43820498.6705182,11.89716284646265,11.408333333333301,4029937.25,936934897645.02,374321248.6543
110,2019-02-21 ,3987.18,6061518831027.0,50858292.0,33436941.0,385019779.0,205501.39138299998,17550193.75,42873493.78765827,15.8992054504714,12.683333333333302,11319875.5,918515563042.7438,235445371.308
111,2019-02-22 ,3944.88,6061518831027.0,50886280.0,33505166.0,385318463.0,205641.806263,17552187.5,44380092.46493541,13.5854252001682,8.675,2353917.5,906288480782.5038,196426384.1712
112,2019-02-23 ,3983.48,6061518831027.0,50889877.5,33549518.0,385667475.0,205817.0511,17553512.5,44078772.729479976,17.4710184710335,7.93333333333333,3379187.25,891187444254.8611,157385980.2516
113,2019-02-24 ,4139.6,6064081790460.55,50956965.0,33576732.0,385996720.0,205958.067939,17555506.25,43134261.35239368,16.298937088524898,10.1916666666667,751092.5,895736664313.4978,242874099.03599998
114,2019-02-25 ,3766.89,6071846049921.0,51009317.0,33610259.0,386317544.0,206101.15738699998,17557500.0,42628200.62640031,13.0896822778546,8.70833333333333,3577842.75,920168814058.2031,400105758.6783
115,2019-02-26 ,3848.33,6071846049921.0,51026054.5,33651665.0,386654409.0,206259.895624,17559493.75,42855236.49209061,9.66625007143754,6.7833333333333306,4589691.0,917329827353.8899,1734750235.8833
116,2019-02-27 ,3831.45,6071846049921.0,51074792.0,33713858.5,387020618.0,206435.71843699997,17561487.5,43339079.64864058,12.7930139786154,7.88333333333333,4760839.5,903043518350.0345,127504717.2525
117,2019-02-28 ,3833.23,6071846049921.0,51117183.5,33780967.0,387365574.0,206594.403196,17562825.0,44684496.38070917,12.693075724121899,7.525,3675141.5,889724028463.5416,226984139.4655
118,2019-03-01 ,3850.08,6071846049921.0,51153116.0,33798414.0,387732061.0,206763.856991,17564812.5,44696377.202336416,11.32160816579,7.19166666666667,14741301.5,896836760193.2402,245942956.3968
119,2019-03-02 ,3834.62,6071846049921.0,51195254.0,33867032.5,388088041.0,206934.814322,17566825.0,44232555.4303805,10.621462883393699,9.525,1494911.5,935167463140.9722,156175559.7436
120,2019-03-03 ,3831.44,6071846049921.0,51254549.0,33888556.0,388423446.0,207087.128266,17568150.0,44628180.42019511,11.8567227679513,7.41666666666667,1332998.75,938611541215.9722,120293269.5584
121,2019-03-04 ,3814.58,6071846049921.0,51302480.0,33910650.0,388777046.0,207233.650833,17570137.5,44369466.33080267,9.25201742903714,10.675,6101223.0,942503952153.8195,79501797.9448
122,2019-03-05 ,3730.98,6071846049921.0,51327138.0,33945919.0,389081411.0,207385.013301,17572125.0,43852038.1520178,8.29501717700932,7.8,1152322.25,945203583048.2817,216413666.7198
123,2019-03-06 ,3872.25,6071846049921.0,51336562.5,33971357.5,389365876.0,207538.368913,17573450.0,43291490.958334185,9.57226195781592,12.05,11569904.5,973506797700.625,278485172.505
124,2019-03-07 ,3876.85,6071846049921.0,51374417.0,34006093.0,389644537.0,207696.703394,17575468.75,42946538.83914428,13.29541011233275,9.64583333333333,531249.5,955268552888.5774,148582990.045
125,2019-03-08 ,3886.82,6071846049921.0,51421086.0,34026470.0,389926079.0,207839.710046,17577475.0,42256634.60076445,12.361038845790699,8.13333333333333,1039034.5,870486835408.558,136348518.4222
126,2019-03-09 ,3875.96,6071846049921.0,51485545.0,34047512.0,390211069.0,207985.375922,17578825.0,42515348.69015688,17.1771894034502,7.05416666666667,5161144.0,871834841076.824,317288682.4932
127,2019-03-10 ,3950.56,6071216044486.62,51537176.0,34080131.0,390452439.0,208107.45436,17580812.5,42083550.082220696,23.871348124536752,6.6625,667325.0,863980904024.3496,111238999.3568
128,2019-03-11 ,3928.17,6068891541677.0,51565109.0,34096112.0,390665188.0,208214.083978,17582800.0,42296165.80599963,17.7009895002414,9.43333333333333,4331985.5,853504416874.2188,83936704.4613
129,2019-03-12 ,3881.09,6068891541677.0,51629237.5,34127053.0,390960055.0,208370.276762,17584125.0,42034451.38454937,12.4382688078984,8.54166666666667,1649941.5,855666181857.2916,116557011.3127
130,2019-03-13 ,3892.51,6068891541677.0,51646971.0,34140521.0,391245872.0,208513.76740399998,17586125.0,42333452.00752722,13.857842377159049,9.0,2381351.5,847400038137.1528,209075742.7232
131,2019-03-14 ,3877.77,6068891541677.0,51638093.0,34170082.5,391532118.0,208670.937417,17588112.5,42890747.09303626,13.2712259204417,7.5,5246715.25,862156834764.1978,159688391.1519
132,2019-03-15 ,3885.21,6068891541677.0,51710676.0,34193691.0,391830365.0,208832.458688,17589462.5,43189370.05183899,11.8738138350719,7.30833333333333,2085857.5,892781734010.9375,168146954.5833
133,2019-03-16 ,3936.5,6068891541677.0,51761650.0,34218295.0,392128023.0,208983.603407,17591468.75,44263925.465388395,18.8388034473586,4.86666666666667,625483.75,902109521410.5408,296835128.525
134,2019-03-17 ,4015.95,6068891541677.0,51825825.0,34247106.0,392390409.0,209112.15408,17593475.0,44692660.79723757,21.933925642513298,5.54166666666667,691617.0,894843778950.0,184298451.33900002
135,2019-03-18 ,3994.92,6068891541677.0,51893825.0,34276690.0,392617627.0,209220.693718,17595475.0,45511523.43479544,16.262099490213203,6.2166666666666694,1400020.0,906644399332.2916,105693358.7448
136,2019-03-19 ,3998.77,6068891541677.0,51921548.5,34307025.0,392909089.0,209369.858172,17597487.5,46847562.47502144,10.93885432185505,6.32916666666667,1455192.75,898129002179.6875,115735520.3806
137,2019-03-20 ,4029.11,6068891541677.0,51961401.0,34332751.0,393213190.0,209527.770331,17599512.5,47968111.34746906,12.482814418048198,6.55,5248021.5,842122668471.1805,103002102.0128
138,2019-03-21 ,4056.4,6068891541677.0,51971795.5,34366410.0,393519539.0,209687.90081,17601500.0,47450934.94480093,13.0381732401079,8.18333333333333,3087291.5,797461970664.0625,147543802.276
139,2019-03-22 ,3992.34,6068891541677.0,52060081.0,34395039.0,393819961.0,209836.65113399999,17603500.0,47795719.21324634,10.09126450221715,5.98333333333333,1087360.25,802423024070.8655,166103501.48700002
140,2019-03-23 ,3999.06,6068891541677.0,52075253.0,34406099.0,394117664.0,209988.629466,17605487.5,47019954.60924415,17.0771635819024,5.79166666666667,481390.5,829585896567.3611,67712123.9106
141,2019-03-24 ,4011.92,6368919654419.87,52114750.0,34426992.0,394368579.0,210109.79457,17607487.5,47511942.70877222,25.54623958142995,5.42916666666667,256406.75,812577882784.9135,57296676.7912
